GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
5001400US0502,0502,"Congressional District 2 (114th Congress), Arkansas",285873,3903,184910,5096,131355,4403,100963,4374,7.7,0.8,4.6,0.7,1.6,0.5,14.4,1.8,5.9,0.7,3.1,0.7,1.4,0.4,12.4,1.7,12.6,1.2,9.7,1.4,6.0,1.0,17.9,2.2,11.6,1.0,9.9,1.1,7.7,1.0,14.9,1.9,15.0,1.1,14.5,1.3,12.5,1.2,15.5,1.9,18.2,1.1,20.0,1.5,21.3,1.6,14.4,1.8,11.7,0.8,14.7,1.1,17.5,1.4,5.3,1.1,10.8,0.9,14.9,1.2,20.1,1.5,3.1,1.0,3.5,0.5,4.7,0.8,6.5,1.1,1.1,0.6,3.0,0.5,4.0,0.8,5.3,1.0,1.1,0.6,46361,1928,58586,2322,73886,3008,28403,1472,64099,2334,76765,3394,92027,4439,38741,2253,27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.4,(X)
5001400US0503,0503,"Congressional District 3 (114th Congress), Arkansas",283989,3833,191471,4799,147983,4726,92518,4424,6.9,0.7,4.1,0.8,1.5,0.5,14.0,1.8,6.8,0.8,3.9,0.7,2.6,0.7,13.4,2.1,12.8,1.0,9.8,1.1,7.4,1.2,19.8,2.0,11.6,0.9,10.0,0.9,8.7,0.9,15.2,2.0,16.3,1.3,16.9,1.4,16.1,1.5,13.6,2.0,17.7,1.0,20.3,1.2,21.8,1.5,12.4,1.7,10.3,0.9,12.4,1.2,14.8,1.5,5.5,1.4,10.3,1.0,13.5,1.3,15.6,1.5,3.5,0.9,3.4,0.5,4.5,0.6,5.6,0.8,1.0,0.5,3.7,0.5,4.7,0.6,5.9,0.8,1.6,0.6,45351,1247,55334,1878,65196,2756,26169,1213,65761,2557,77352,3508,88000,4256,39996,2841,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.1,(X)
5001400US0504,0504,"Congressional District 4 (114th Congress), Arkansas",278727,4548,187349,4167,135236,3900,91378,3930,10.3,0.9,7.1,1.0,3.2,0.7,18.6,2.1,8.9,0.8,4.2,0.7,2.2,0.6,18.5,2.0,14.4,1.0,11.7,1.0,8.6,1.0,20.3,2.2,12.6,0.9,12.2,1.0,11.8,1.2,13.2,1.4,16.1,1.0,17.2,1.3,16.8,1.5,14.2,2.0,17.8,0.9,21.2,1.2,24.4,1.4,10.0,1.6,9.1,0.9,11.8,1.2,14.6,1.6,2.9,0.9,7.6,0.7,10.2,1.0,12.7,1.2,1.9,0.7,1.6,0.3,2.2,0.4,2.8,0.6,0.3,0.2,1.5,0.3,2.1,0.5,2.7,0.6,0.3,0.2,37793,1109,47330,1619,56826,1944,20922,1144,50513,1369,59994,1801,69380,2158,29188,1527,32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X)
5001400US0601,0601,"Congressional District 1 (114th Congress), California",273795,3932,170375,4083,130591,4150,103420,4258,7.2,0.7,3.4,0.6,1.6,0.5,14.7,1.7,7.4,0.7,3.1,0.5,1.7,0.5,15.1,1.7,12.9,1.1,9.5,1.1,6.0,0.9,19.4,2.1,11.5,1.0,10.8,1.2,9.5,1.3,12.1,1.5,14.2,1.0,14.0,1.2,12.8,1.3,14.7,1.8,17.5,1.2,21.2,1.5,22.8,1.7,10.3,1.3,11.0,0.9,14.1,1.2,16.3,1.4,5.8,1.0,11.2,1.0,14.4,1.2,17.4,1.5,5.6,1.2,3.7,0.5,5.0,0.8,6.3,1.0,1.0,0.4,3.3,0.5,4.6,0.7,5.8,1.0,1.1,0.5,45923,1572,60537,1537,69907,2035,25559,1692,64590,2079,78586,2847,89467,3610,39115,2189,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X)
5001400US0602,0602,"Congressional District 2 (114th Congress), California",280016,3682,170537,3768,128577,3985,109479,4419,5.9,0.6,3.4,0.7,1.3,0.6,10.8,1.3,6.0,0.8,2.5,0.7,1.1,0.4,11.6,1.7,8.8,0.8,5.3,0.7,4.0,0.7,14.5,1.7,8.1,0.8,6.4,0.9,5.2,0.7,11.1,1.5,11.5,0.9,10.8,1.2,9.3,1.4,13.9,1.5,15.4,0.9,16.6,1.2,15.7,1.5,13.1,1.4,11.7,1.0,13.2,1.2,13.5,1.4,8.5,1.5,13.8,1.1,16.3,1.4,18.8,1.7,8.4,1.3,7.4,0.7,10.0,1.1,12.4,1.4,3.0,0.6,11.6,0.8,15.5,1.2,18.6,1.4,5.1,1.0,64958,2880,83219,3349,99287,5198,37553,2960,102064,3650,125592,5091,142306,5804,61856,4055,32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X)
5001400US0603,0603,"Congressional District 3 (114th Congress), California",245160,3320,170723,3538,123690,3473,74437,4106,7.1,0.8,4.9,0.9,2.1,0.6,14.9,2.0,5.9,0.9,3.0,0.7,1.4,0.5,13.1,2.1,9.6,0.9,7.6,1.0,5.4,1.0,14.4,1.7,9.3,0.9,8.2,1.0,6.6,1.1,11.4,1.5,12.9,1.2,12.7,1.5,11.8,1.6,13.5,1.9,18.0,1.4,19.6,1.6,20.3,1.8,13.9,2.0,12.3,1.0,13.7,1.3,15.1,1.6,8.5,1.5,14.1,0.9,16.5,1.2,19.3,1.4,7.3,1.5,6.3,0.7,7.9,1.1,10.0,1.3,2.1,0.8,4.6,0.6,6.0,0.8,7.9,1.2,0.7,0.4,56275,1994,66563,2214,78176,3982,31392,1639,75339,2683,86943,3516,100608,4652,44169,2383,30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X)
5001400US0604,0604,"Congressional District 4 (114th Congress), California",267604,4292,183347,4825,151706,5068,84257,4116,4.7,0.6,3.0,0.6,1.8,0.5,9.2,1.5,3.9,0.6,2.2,0.5,1.2,0.4,8.0,1.4,8.6,0.9,5.3,0.8,3.8,0.7,16.6,2.1,8.6,0.9,6.3,1.0,5.1,0.8,13.2,1.9,11.4,0.9,9.6,0.9,8.8,1.0,14.9,1.9,17.1,1.2,18.5,1.5,17.9,1.5,14.4,1.9,13.6,1.1,14.8,1.5,16.5,1.7,11.2,1.6,16.1,1.2,19.7,1.4,21.7,1.7,7.4,1.5,8.1,0.8,10.5,1.0,11.9,1.1,2.6,0.8,7.9,0.8,10.1,1.1,11.4,1.3,2.5,0.9,68539,1883,81944,2154,91776,2359,37473,2161,89838,2618,104212,2980,113504,3497,55729,4334,31.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
5001400US0605,0605,"Congressional District 5 (114th Congress), California",265421,4012,175683,3877,127223,3662,89738,4080,5.1,0.7,3.5,0.8,1.1,0.4,9.0,1.6,4.5,0.6,2.4,0.6,1.0,0.4,9.6,1.4,8.4,0.8,6.0,1.0,3.2,0.8,14.6,1.8,8.4,0.8,6.9,1.0,5.7,1.1,11.1,1.6,11.9,0.9,11.2,1.1,9.5,1.2,13.8,1.7,17.5,1.2,17.8,1.4,17.2,1.6,16.4,1.9,14.4,1.0,14.8,1.3,15.1,1.3,12.7,1.7,15.1,1.0,19.3,1.4,23.9,1.7,7.1,1.1,8.0,0.7,9.6,1.1,12.0,1.4,3.2,0.9,6.6,0.8,8.5,1.0,11.3,1.3,2.4,1.1,65520,2040,77898,2915,94638,2983,41043,2525,87641,3313,100393,4624,117409,6020,58439,4848,31.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X)
5001400US0606,0606,"Congressional District 6 (114th Congress), California",264422,4630,163431,4680,103888,3919,100991,4357,8.0,0.9,6.3,1.1,2.9,0.8,12.6,1.7,8.6,0.9,5.7,1.1,2.6,0.9,14.2,1.7,10.8,1.0,10.2,1.0,7.5,1.2,12.2,1.7,11.1,0.9,11.0,1.2,9.2,1.3,11.4,1.4,14.6,1.0,14.6,1.4,12.9,1.7,14.4,1.9,17.2,1.2,17.6,1.6,18.8,1.9,16.2,1.7,10.5,0.9,11.3,1.2,14.2,1.4,8.1,1.3,11.2,0.7,13.7,1.0,18.3,1.6,6.6,1.2,4.9,0.6,5.5,0.7,7.8,1.2,3.2,0.9,3.1,0.5,4.2,0.8,5.8,1.2,1.1,0.4,46805,1271,52592,2239,69946,2648,34558,2580,66058,3763,74993,5530,91844,8675,47674,2272,28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.6,(X)
5001400US0607,0607,"Congressional District 7 (114th Congress), California",258041,4757,181652,3831,131270,3968,76389,4199,4.6,0.7,3.2,0.6,1.7,0.6,9.2,1.7,4.6,0.7,2.8,0.6,1.2,0.4,9.9,1.8,7.9,0.9,6.2,0.9,3.9,0.8,12.5,1.7,8.3,0.9,6.6,1.0,4.8,1.0,13.0,1.9,12.2,0.9,10.9,1.2,9.9,1.2,15.1,1.7,18.0,1.1,17.6,1.3,15.9,1.4,18.3,2.1,13.2,1.0,14.5,1.2,16.1,1.5,9.9,1.3,17.2,1.0,20.5,1.3,23.9,1.6,8.5,1.6,7.9,0.8,10.1,1.0,12.7,1.3,1.5,0.5,6.1,0.6,7.6,0.8,9.9,1.1,2.0,0.7,66104,2086,79474,2731,93405,3031,39613,2093,85866,2027,98036,2799,112444,3312,52837,2844,29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X)
5001400US0608,0608,"Congressional District 8 (114th Congress), California",231229,4492,168824,3662,116630,4230,62405,3734,8.4,1.1,7.5,1.2,2.6,0.9,14.6,2.9,7.1,1.0,4.9,1.1,2.7,0.9,13.8,2.4,13.2,1.3,11.7,1.5,9.8,1.8,16.4,2.7,10.6,1.1,10.8,1.3,9.0,1.3,11.8,2.1,13.6,1.1,12.6,1.3,13.2,1.5,14.1,2.4,19.3,1.3,20.3,1.6,21.4,1.9,15.6,2.4,11.4,1.2,12.7,1.4,16.1,1.8,7.0,1.7,10.9,1.1,12.9,1.4,16.4,2.0,4.2,1.2,3.2,0.6,4.0,0.8,5.0,1.0,1.7,0.8,2.4,0.5,2.7,0.6,3.9,0.9,0.9,0.7,45873,2207,51969,2288,64611,3320,28110,3398,60280,2020,65946,2482,78344,3623,40676,2579,33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.8,(X)
5001400US0609,0609,"Congressional District 9 (114th Congress), California",230743,3511,171056,4178,116245,3769,59687,3345,7.2,0.9,6.0,0.9,2.4,0.7,14.4,2.6,5.7,0.9,3.5,0.8,1.4,0.5,12.6,2.4,11.5,1.0,9.8,1.2,6.3,1.0,17.0,2.4,9.3,1.0,8.6,1.1,6.4,1.1,12.2,2.0,12.3,1.1,12.5,1.3,11.7,1.5,11.0,1.8,17.5,1.3,17.7,1.6,19.5,1.9,15.4,2.2,11.6,1.1,13.3,1.3,15.1,1.9,6.6,1.5,14.2,1.0,16.3,1.3,20.7,1.6,6.3,1.6,6.0,0.8,6.9,1.0,9.2,1.4,2.4,1.0,4.7,0.6,5.5,0.8,7.3,1.2,2.0,1.0,54491,2529,62342,2914,79392,4022,30481,1840,74092,2494,81251,2926,96890,3647,47199,4684,33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X)
5001400US0610,0610,"Congressional District 10 (114th Congress), California",228743,3208,170743,3766,124194,3956,58000,3382,6.1,0.9,5.6,1.1,2.3,0.8,10.6,2.3,5.9,0.9,4.0,0.8,2.0,0.6,12.1,2.3,9.4,1.0,7.2,0.9,4.9,0.8,16.9,2.4,9.4,1.0,8.6,1.0,7.6,1.1,11.6,2.2,14.1,1.1,14.7,1.2,13.6,1.4,13.2,2.1,19.7,1.4,19.8,1.7,21.0,1.7,18.8,2.5,13.2,1.1,14.3,1.4,16.4,1.8,9.4,1.9,14.1,0.9,16.3,1.2,20.3,1.5,4.7,1.3,4.9,0.8,5.5,0.9,6.7,1.1,2.1,1.2,3.3,0.6,3.9,0.7,5.2,0.9,0.6,0.4,54681,2065,62069,2530,73411,2304,33710,3284,70960,2195,77362,2583,89248,3153,45502,3404,35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.0,(X)
5001400US0611,0611,"Congressional District 11 (114th Congress), California",268357,3377,180843,3463,137644,3676,87514,4487,4.3,0.7,3.1,0.7,1.2,0.4,7.3,1.3,4.3,0.8,1.8,0.6,0.9,0.4,10.1,2.2,7.3,0.9,5.4,0.9,3.8,0.9,12.4,2.1,6.7,0.8,5.9,0.9,4.6,1.0,8.8,1.6,10.8,1.1,10.3,1.2,9.0,1.2,13.0,2.0,16.7,1.2,15.3,1.4,13.6,1.5,17.8,2.1,11.6,1.0,11.6,1.3,11.6,1.6,11.0,1.7,16.9,1.1,18.6,1.4,20.9,1.7,13.0,1.7,8.2,0.8,10.5,1.1,12.6,1.3,2.9,1.0,13.2,0.9,17.5,1.4,21.9,1.8,3.8,1.0,75036,2670,91673,3215,110470,4378,48149,3195,113978,3740,135586,5665,155377,6583,65525,5401,29.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X)
5001400US0612,0612,"Congressional District 12 (114th Congress), California",318240,4354,138428,4976,101535,4085,179812,6019,6.3,0.8,2.5,0.6,1.1,0.5,9.4,1.4,6.0,0.7,2.8,0.7,1.1,0.5,8.8,1.1,7.4,0.7,7.4,1.3,5.6,1.2,7.8,1.1,5.3,0.6,5.7,0.9,4.3,1.0,5.4,0.8,8.4,0.9,8.4,1.3,6.2,1.1,8.5,1.1,12.2,1.0,11.9,1.2,10.3,1.3,12.5,1.4,10.5,0.9,10.2,1.4,9.7,1.5,10.4,1.1,18.2,1.0,18.8,1.6,21.6,2.0,17.3,1.5,9.5,0.8,11.2,1.2,13.1,1.5,8.1,1.1,16.4,1.0,21.1,1.6,27.0,1.9,12.0,1.5,85370,3141,102142,4654,126127,5083,69930,3659,119595,4006,143048,6539,N,N,98505,4908,30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X)
5001400US0613,0613,"Congressional District 13 (114th Congress), California",282191,3751,161268,3448,110761,3559,120923,4407,7.3,0.7,4.6,0.8,1.9,0.6,11.7,1.3,5.9,0.7,3.3,0.8,1.9,0.6,9.9,1.3,8.2,0.7,7.3,1.2,4.4,0.8,9.5,1.1,8.5,0.8,8.0,1.2,5.6,1.1,9.3,1.3,10.4,0.8,9.6,1.2,8.9,1.3,11.5,1.3,15.8,0.9,13.9,1.4,11.9,1.2,18.5,1.4,10.3,0.9,11.0,1.2,11.2,1.5,9.7,1.2,15.7,1.1,17.9,1.4,21.6,1.8,11.8,1.3,8.4,0.8,10.6,1.1,13.9,1.5,4.8,0.9,9.5,0.8,13.8,1.1,18.7,1.5,3.3,0.7,62811,2176,80386,2129,106686,3866,47389,2731,93781,2877,113538,4390,137831,5948,63556,2596,29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X)
5001400US0614,0614,"Congressional District 14 (114th Congress), California",249842,3888,171047,4286,132031,4021,78795,3407,3.5,0.5,1.6,0.4,1.1,0.4,8.2,1.5,2.9,0.5,1.1,0.4,0.5,0.2,6.8,1.3,5.3,0.7,3.9,0.7,2.6,0.7,9.6,1.8,5.4,0.6,5.0,0.8,3.6,0.8,7.5,1.5,8.7,0.9,8.0,1.1,6.9,1.2,11.1,1.9,14.0,1.0,13.6,1.3,11.4,1.2,15.8,1.9,11.9,0.9,11.5,1.1,10.5,1.1,12.2,1.6,20.2,1.1,21.2,1.5,22.3,1.7,16.4,1.8,10.8,0.8,12.8,0.9,14.9,1.3,5.9,1.2,17.3,0.9,21.4,1.3,26.4,1.6,6.6,1.3,95972,3639,109361,4274,127221,4238,60286,4906,128159,3481,145840,4892,165169,5842,81779,4441,28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.0,(X)
5001400US0615,0615,"Congressional District 15 (114th Congress), California",245929,3833,187616,3333,145169,3735,58313,3649,3.3,0.5,2.2,0.6,0.9,0.3,8.5,1.5,2.7,0.5,1.4,0.4,0.8,0.4,6.7,1.4,5.7,0.6,4.6,0.8,2.6,0.6,10.1,1.7,6.9,0.9,5.8,0.9,4.4,0.8,11.7,2.3,8.8,1.1,7.9,1.1,5.9,0.9,12.4,1.9,13.6,1.1,12.9,1.4,11.5,1.4,16.5,2.6,13.0,1.0,12.7,1.1,12.5,1.1,12.6,2.1,20.6,1.3,22.3,1.5,24.5,1.6,13.3,2.0,11.7,0.9,13.6,1.1,16.3,1.3,4.5,1.1,13.7,1.0,16.4,1.3,20.6,1.5,3.6,0.9,91265,3233,103793,4005,120956,3154,50467,3435,113764,3008,126254,3388,143221,3558,66560,3264,27.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X)
5001400US0616,0616,"Congressional District 16 (114th Congress), California",207675,4170,154054,4236,92387,4188,53621,3654,9.5,1.0,9.4,1.2,2.9,1.1,16.3,2.6,9.1,1.0,7.0,1.1,3.3,0.8,17.8,2.5,14.2,1.2,13.0,1.3,10.0,1.4,19.0,2.3,14.6,1.1,15.5,1.3,14.7,1.6,12.0,2.2,15.0,1.4,14.8,1.6,15.7,2.0,12.6,2.7,16.1,1.2,16.3,1.4,18.7,1.8,12.2,2.1,8.9,1.1,9.0,1.2,12.0,1.9,5.4,1.7,8.7,1.0,10.3,1.3,15.4,1.9,3.1,1.1,2.2,0.6,2.6,0.7,4.0,1.1,0.9,0.5,1.7,0.4,2.0,0.5,3.2,0.9,0.8,0.7,36780,1169,39539,1625,53913,3002,23459,1710,52102,1778,55832,2371,71467,3812,34597,2534,39.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X)
5001400US0617,0617,"Congressional District 17 (114th Congress), California",248336,3682,185175,3829,149152,3752,63161,3989,3.4,0.6,1.8,0.5,0.8,0.3,8.8,1.8,2.2,0.4,1.2,0.5,0.8,0.4,6.1,1.3,4.7,0.8,3.6,0.7,2.7,0.7,8.7,2.1,4.8,0.8,4.4,0.8,3.4,0.8,6.7,1.7,6.7,0.7,6.6,0.8,4.9,0.8,7.5,1.5,12.4,1.1,12.1,1.3,10.8,1.3,14.2,2.2,12.6,1.1,12.1,1.2,11.8,1.4,12.9,2.5,21.6,1.4,22.7,1.7,24.3,1.8,17.4,2.4,13.3,1.0,14.4,1.0,15.9,1.2,9.6,1.8,18.3,1.2,21.2,1.5,24.7,1.6,8.1,1.8,103316,3394,115826,3307,129775,3342,71217,4566,127216,3011,137201,3793,149789,3891,90398,6070,24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X)
5001400US0618,0618,"Congressional District 18 (114th Congress), California",269816,4511,182070,3576,151297,3945,87746,4175,3.4,0.6,1.7,0.5,0.9,0.4,7.9,1.5,2.9,0.6,1.4,0.5,0.7,0.4,6.0,1.3,4.7,0.6,3.2,0.6,1.9,0.5,8.1,1.4,4.7,0.6,3.3,0.6,2.8,0.6,8.1,1.5,8.1,0.8,6.8,0.9,6.1,1.0,11.3,1.8,12.2,1.0,10.6,1.2,9.2,1.2,15.3,2.0,11.0,0.8,10.6,1.1,9.4,1.2,11.2,1.3,17.2,1.2,17.8,1.3,18.4,1.4,15.7,1.9,11.2,0.9,12.7,1.1,14.0,1.3,7.7,1.4,24.7,1.1,31.8,1.5,36.7,1.6,8.7,1.3,105872,4158,131949,6115,150969,3059,61021,2716,157809,4050,188728,5913,207490,6408,88930,4543,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
5001400US0619,0619,"Congressional District 19 (114th Congress), California",221998,3848,162753,3503,117459,3819,59245,2782,3.6,0.6,2.6,0.7,1.2,0.6,7.2,1.8,4.4,0.7,2.4,0.6,1.7,0.7,10.5,2.0,6.6,0.7,5.6,0.9,3.8,0.8,10.9,1.8,6.8,0.7,6.7,0.8,4.9,0.9,7.4,1.6,9.9,1.1,10.7,1.4,8.5,1.3,10.7,1.9,14.4,1.2,14.7,1.5,13.1,1.5,15.1,2.1,11.6,0.9,11.5,1.1,12.0,1.4,10.1,1.9,19.8,1.2,20.9,1.4,23.7,1.8,14.1,2.0,10.6,0.9,10.7,1.0,12.9,1.3,8.6,1.8,12.3,1.0,14.2,1.2,18.3,1.6,5.3,1.3,83701,3015,90361,3438,108735,5357,52732,5456,108822,3279,115797,3646,134341,5102,79010,6062,34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X)
5001400US0620,0620,"Congressional District 20 (114th Congress), California",222810,3179,157483,3525,111839,3387,65327,3064,4.6,0.6,3.3,0.7,1.0,0.4,9.8,1.7,4.7,0.7,3.2,0.7,1.4,0.6,9.1,1.5,9.5,1.0,10.1,1.2,5.8,1.1,12.7,1.9,9.1,1.0,8.7,1.0,8.2,1.2,10.8,2.0,14.2,1.0,13.5,1.2,12.2,1.5,14.3,1.9,17.8,1.2,17.6,1.5,18.2,1.7,16.2,2.3,12.7,1.1,12.4,1.2,13.8,1.5,11.5,1.9,13.5,0.9,15.1,1.3,18.3,1.6,8.8,1.8,6.8,0.8,7.8,1.1,9.9,1.4,3.2,1.2,7.2,0.8,8.3,1.0,11.1,1.4,3.6,0.9,60076,1796,64552,2637,79073,2390,42010,2857,85311,2504,92274,3244,108980,4026,60945,4055,26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X)
5001400US0621,0621,"Congressional District 21 (114th Congress), California",181929,4115,147629,3905,96322,4469,34300,3316,7.8,0.8,8.7,1.3,2.6,0.8,15.8,3.1,8.7,1.0,7.1,1.0,4.4,0.8,18.7,3.2,16.3,1.4,15.7,1.4,13.7,1.9,20.1,3.9,14.4,1.3,13.9,1.3,14.0,1.6,11.3,2.4,17.1,1.6,16.8,1.6,17.7,2.0,16.2,3.4,16.3,1.3,17.0,1.4,19.5,1.8,9.2,2.4,8.4,1.0,8.6,1.2,11.7,1.6,5.0,1.8,7.4,1.0,8.3,1.3,10.9,1.8,2.8,1.4,2.3,0.5,2.6,0.6,3.6,0.8,0.5,0.4,1.3,0.3,1.3,0.4,1.9,0.5,0.4,0.3,36972,1512,38472,2248,47891,2067,22321,1668,50222,2000,51980,2344,62980,2964,33315,2889,33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X)
5001400US0622,0622,"Congressional District 22 (114th Congress), California",235530,4621,173746,4626,118780,4101,61784,3302,7.1,0.9,6.2,1.0,2.2,0.8,13.0,2.2,5.5,0.8,3.8,0.9,2.0,0.7,11.6,2.4,10.7,1.0,8.6,1.0,7.0,1.3,17.2,2.4,10.5,1.1,10.9,1.3,8.5,1.3,11.7,2.2,14.4,1.3,14.0,1.5,12.2,1.6,15.3,2.3,18.1,1.2,17.6,1.6,18.9,1.8,16.6,2.5,12.0,1.0,12.9,1.2,14.8,1.6,7.3,1.8,12.7,1.0,15.1,1.3,19.6,1.7,4.1,1.0,5.1,0.7,6.0,0.9,7.8,1.2,2.1,0.9,4.0,0.6,5.0,0.8,7.1,1.1,0.9,0.5,52172,1610,59246,2777,73312,3574,31399,2405,70607,2180,77800,2624,93463,3253,43899,3096,36.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
